user_id,wine_id,points
1,17674,90
2,17675,90
3,17676,90
2,17677,90
9,17678,90
1,17679,90
3,17680,90
7,17681,90
2,17682,90
2,17683,91
2,17684,91
3,17685,91
3,17686,91
7,17687,91
2,17688,91
9,17689,91
3,17690,91
6,17691,91
9,17692,91
1,17693,91
1,17694,91
1,17695,91
2,17696,91
9,17697,91
9,17698,91
2,17699,90
10,17700,90
7,17701,90
11,17702,90
10,17703,90
12,17704,90
1,17705,90
6,17706,90
2,17707,90
3,17708,90
3,17709,90
1,17710,90
6,17711,90
1,17712,90
3,17713,90
3,17714,90
3,17715,90
6,17716,90
3,17717,90
12,17718,90
12,17719,90
3,17720,90
6,17721,90
13,17722,90
2,17723,90
6,17724,90
6,17725,90
3,17726,90
12,17727,90
3,17728,90
3,17729,90
3,17730,90
3,17731,90
3,17732,90
9,17733,90
12,17734,90
3,17735,90
7,17736,90
3,17737,90
10,17738,90
3,17739,90
8,17740,90
6,17741,90
8,17742,90
2,17743,90
12,17744,90
10,17745,90
9,17746,90
3,17747,90
9,17748,90
6,17749,93
6,17750,93
3,17751,93
2,17752,93
3,17753,93
6,17754,93
9,17755,93
6,17756,93
3,17757,93
3,17758,93
0,17759,93
6,17760,93
0,17761,93
9,17762,93
8,17763,93
0,17764,93
6,17765,93
0,17766,93
2,17767,93
6,17768,93
3,17769,93
2,17770,93
1,17771,93
3,17772,93
3,17773,93
3,17774,93
1,17775,93
6,17776,93
0,17777,93
9,17778,90
9,17779,90
8,17780,90
8,17781,90
1,17782,90
2,17783,90
8,17784,90
2,17785,90
8,17786,90
2,17787,90
9,17788,90
9,17789,90
0,17790,90
9,17791,90
9,17792,90
2,17793,90
3,17794,90
8,17795,90
6,17796,90
2,17797,90
2,17798,90
3,17799,90
9,17800,90
1,17801,93
1,17802,93
10,17803,93
10,17804,93
1,17805,93
2,17806,93
8,17807,93
1,17808,93
1,17809,93
1,17810,93
2,17811,93
3,17812,93
8,17813,96
3,17814,96
3,17815,96
3,17816,96
2,17817,96
9,17818,95
3,17819,95
3,17820,95
3,17821,95
3,17822,95
10,17823,95
2,17824,95
2,17825,95
9,17826,95
1,17827,94
9,17828,94
9,17829,94
6,17830,94
2,17831,94
9,17832,94
2,17833,97
3,17834,97
1,17835,97
0,17836,96
0,17837,96
0,17838,96
3,17839,96
0,17840,96
3,17841,96
0,17842,96
1,17843,96
0,17844,96
0,17845,96
3,17846,96
0,17847,96
0,17848,95
0,17849,95
0,17850,95
0,17851,95
0,17852,95
2,17853,95
1,17854,95
6,17855,95
1,17856,95
9,17857,90
3,17858,90
8,17859,90
4,17860,90
4,17861,90
8,17862,90
3,17863,90
4,17864,90
9,17865,90
5,17866,90
6,17867,90
4,17868,90
2,17869,90
7,17870,90
2,17871,90
6,17872,92
1,17873,92
1,17874,92
9,17875,92
1,17876,92
2,17877,92
1,17878,92
3,17879,92
3,17880,92
3,17881,92
3,17882,92
3,17883,92
9,17884,92
3,17885,92
3,17886,92
1,17887,92
1,17888,92
1,17889,92
2,17890,92
1,17891,92
3,17892,92
1,17893,92
7,17894,90
1,17895,90
0,17896,90
2,17897,90
8,17898,90
9,17899,90
3,17900,90
8,17901,90
2,17902,90
6,17903,90
0,17904,90
8,17905,90
1,17906,90
2,17907,90
1,17908,90
3,17909,90
3,17910,90
5,17911,90
6,17912,90
2,17913,90
1,17914,90
6,17915,90
6,17916,90
10,17917,90
2,17918,90
10,17919,90
1,17920,90
2,17921,90
10,17922,90
2,17923,90
6,17924,90
5,17925,90
1,17926,90
1,17927,90
6,17928,90
5,17929,90
3,17930,90
3,17931,90
3,17932,90
8,17933,90
1,17934,90
9,17935,90
1,17936,90
9,17937,90
5,17938,90
1,17939,90
8,17940,90
6,17941,90
9,17942,90
9,17943,90
3,17944,90
3,17945,90
8,17946,90
1,17947,90
1,17948,90
3,17949,90
2,17950,90
1,17951,90
1,17952,90
1,17953,90
1,17954,90
3,17955,90
9,17956,90
1,17957,90
1,17958,90
5,17959,90
1,17960,90
1,17961,90
1,17962,90
0,17963,92
2,17964,92
6,17965,92
12,17966,92
12,17967,92
4,17968,92
2,17969,92
12,17970,92
12,17971,92
10,17972,92
12,17973,92
12,17974,92
2,17975,92
6,17976,92
6,17977,92
6,17978,92
3,17979,92
8,17980,92
12,17981,92
6,17982,92
6,17983,92
12,17984,92
8,17985,92
0,17986,92
12,17987,92
0,17988,92
0,17989,92
12,17990,92
1,17991,93
6,17992,93
6,17993,93
3,17994,93
1,17995,93
9,17996,93
9,17997,93
3,17998,93
1,17999,93
12,18000,93
3,18001,92
5,18002,92
6,18003,92
3,18004,92
6,18005,92
7,18006,92
3,18007,92
1,18008,94
2,18009,94
3,18010,94
9,18011,94
2,18012,94
2,18013,94
9,18014,94
2,18015,94
6,18016,94
9,18017,94
3,18018,94
3,18019,94
9,18020,94
1,18021,94
9,18022,94
9,18023,94
3,18024,94
2,18025,93
6,18026,93
6,18027,93
6,18028,93
8,18029,92
10,18030,92
8,18031,92
2,18032,92
2,18033,92
9,18034,92
8,18035,92
10,18036,92
2,18037,92
3,18038,92
2,18039,92
8,18040,92
9,18041,92
9,18042,92
2,18043,92
2,18044,92
2,18045,92
6,18046,92
2,18047,92
2,18048,92
2,18049,92
2,18050,92
2,18051,92
1,18052,91
2,18053,94
2,18054,94
6,18055,94
2,18056,94
3,18057,94
5,18058,94
2,18059,94
6,18060,94
2,18061,94
6,18062,94
9,18063,94
9,18064,94
6,18065,94
2,18066,93
2,18067,93
2,18068,93
6,18069,93
8,18070,93
8,18071,93
8,18072,93
5,18073,93
2,18074,90
12,18075,90
0,18076,90
2,18077,90
12,18078,90
8,18079,90
1,18080,90
0,18081,90
1,18082,90
7,18083,90
12,18084,90
5,18085,90
1,18086,90
2,18087,90
6,18088,90
1,18089,90
1,18090,90
3,18091,90
3,18092,90
6,18093,90
5,18094,90
11,18095,90
1,18096,90
1,18097,90
1,18098,90
12,18099,90
6,18100,90
3,18101,93
3,18102,93
8,18103,93
3,18104,93
3,18105,93
9,18106,93
7,18107,93
7,18108,93
5,18109,93
3,18110,93
6,18111,93
1,18112,93
9,18113,93
9,18114,93
10,18115,93
2,18116,93
3,18117,93
3,18118,93
8,18119,93
2,18120,93
6,18121,93
6,18122,93
9,18123,93
6,18124,93
1,18125,93
7,18126,90
3,18127,90
1,18128,90
2,18129,90
3,18130,90
3,18131,90
3,18132,90
3,18133,90
3,18134,90
3,18135,90
3,18136,90
3,18137,90
3,18138,90
6,18139,90
3,18140,90
1,18141,90
1,18142,90
3,18143,90
3,18144,90
2,18145,90
3,18146,90
3,18147,90
2,18148,90
3,18149,90
3,18150,92
6,18151,92
9,18152,92
1,18153,92
7,18154,92
6,18155,92
3,18156,92
9,18157,92
9,18158,92
2,18159,92
2,18160,92
3,18161,92
3,18162,92
2,18163,92
1,18164,92
8,18165,92
3,18166,92
8,18167,92
1,18168,92
9,18169,92
3,18170,91
3,18171,91
2,18172,91
2,18173,91
3,18174,91
1,18175,91
9,18176,91
2,18177,91
3,18178,91
3,18179,91
9,18180,91
5,18181,91
3,18182,91
2,18183,91
1,18184,91
9,18185,91
2,18186,91
6,18187,91
8,18188,91
3,18189,91
8,18190,91
3,18191,91
9,18192,91
2,18193,91
3,18194,91
3,18195,90
6,18196,92
2,18197,92
6,18198,92
8,18199,91
6,18200,91
8,18201,91
6,18202,91
8,18203,91
2,18204,91
2,18205,91
8,18206,91
8,18207,91
6,18208,91
6,18209,91
3,18210,91
12,18211,91
2,18212,91
9,18213,91
2,18214,91
2,18215,91
3,18216,91
2,18217,92
1,18218,92
9,18219,92
1,18220,92
1,18221,92
1,18222,92
8,18223,92
8,18224,92
1,18225,92
1,18226,92
1,18227,92
1,18228,92
8,18229,92
1,18230,92
1,18231,92
1,18232,92
2,18233,92
1,18234,92
1,18235,92
1,18236,92
1,18237,92
2,18238,92
1,18239,92
1,18240,92
3,18241,92
9,18242,92
1,18243,92
12,18244,93
12,18245,93
9,18246,93
3,18247,93
3,18248,93
3,18249,93
2,18250,93
2,18251,93
2,18252,93
3,18253,93
2,18254,93
2,18255,93
9,18256,93
3,18257,93
9,18258,93
1,18259,93
1,18260,93
8,18261,93
9,18262,93
3,18263,93
3,18264,93
10,18265,93
2,18266,93
3,18267,93
6,18268,93
10,18269,93
2,18270,93
2,18271,93
9,18272,96
9,18273,96
2,18274,96
2,18275,95
0,18276,92
9,18277,92
2,18278,92
2,18279,92
9,18280,92
4,18281,92
2,18282,92
4,18283,92
9,18284,92
3,18285,92
0,18286,92
8,18287,92
6,18288,92
9,18289,91
9,18290,91
6,18291,91
9,18292,91
8,18293,91
9,18294,91
12,18295,91
1,18296,91
2,18297,91
3,18298,91
3,18299,91
1,18300,91
9,18301,91
1,18302,91
3,18303,91
9,18304,91
3,18305,91
5,18306,91
8,18307,91
8,18308,91
2,18309,91
9,18310,91
5,18311,91
9,18312,91
2,18313,91
3,18314,91
3,18315,91
9,18316,91
6,18317,91
6,18318,91
8,18319,91
4,18320,91
1,18321,91
8,18322,91
9,18323,91
6,18324,91
10,18325,92
10,18326,92
2,18327,92
5,18328,92
1,18329,92
2,18330,92
0,18331,92
0,18332,92
8,18333,92
7,18334,92
0,18335,92
5,18336,92
1,18337,92
2,18338,92
8,18339,92
10,18340,92
2,18341,92
6,18342,92
6,18343,92
12,18344,92
6,18345,92
6,18346,92
3,18347,92
3,18348,92
3,18349,92
3,18350,92
2,18351,92
3,18352,99
9,18353,97
9,18354,96
3,18355,95
2,18356,95
1,18357,90
12,18358,90
7,18359,90
8,18360,90
8,18361,90
7,18362,90
3,18363,90
2,18364,90
12,18365,90
1,18366,90
3,18367,90
2,18368,90
6,18369,90
2,18370,90
5,18371,90
3,18372,90
3,18373,90
3,18374,90
1,18375,90
7,18376,90
6,18377,90
6,18378,90
6,18379,90
10,18380,90
2,18381,90
1,18382,90
1,18383,90
1,18384,90
3,18385,94
1,18386,90
6,18387,90
6,18388,90
3,18389,90
12,18390,90
1,18391,90
3,18392,90
3,18393,90
2,18394,90
6,18395,90
1,18396,90
11,18397,90
11,18398,90
3,18399,90
10,18400,90
10,18401,90
5,18402,90
10,18403,90
5,18404,90
12,18405,90
7,18406,90
1,18407,90
12,18408,90
1,18409,90
2,18410,90
2,18411,90
2,18412,90
10,18413,90
2,18414,91
6,18415,91
2,18416,91
6,18417,91
10,18418,91
1,18419,91
10,18420,91
6,18421,91
10,18422,91
6,18423,91
6,18424,91
3,18425,91
3,18426,91
3,18427,91
3,18428,91
3,18429,91
3,18430,91
2,18431,91
2,18432,91
8,18433,91
3,18434,91
10,18435,91
3,18436,91
10,18437,91
2,18438,91
10,18439,91
6,18440,91
8,18441,91
3,18442,91
9,18443,91
5,18444,91
9,18445,91
8,18446,91
1,18447,91
1,18448,91
1,18449,91
9,18450,91
2,18451,91
9,18452,91
1,18453,91
1,18454,91
1,18455,91
8,18456,91
1,18457,91
1,18458,91
1,18459,91
5,18460,91
8,18461,91
2,18462,91
8,18463,91
4,18464,91
0,18465,91
0,18466,91
7,18467,91
2,18468,91
2,18469,91
3,18470,91
9,18471,91
0,18472,91
8,18473,91
6,18474,91
8,18475,91
9,18476,91
10,18477,91
7,18478,91
9,18479,91
8,18480,91
0,18481,91
4,18482,91
1,18483,91
6,18484,91
6,18485,91
9,18486,91
9,18487,91
6,18488,91
1,18489,91
1,18490,91
3,18491,91
8,18492,92
5,18493,92
1,18494,92
3,18495,92
2,18496,92
5,18497,92
1,18498,92
2,18499,92
3,18500,92
2,18501,92
2,18502,91
3,18503,91
5,18504,91
6,18505,91
1,18506,91
5,18507,91
8,18508,91
2,18509,91
6,18510,91
5,18511,91
9,18512,91
3,18513,91
6,18514,93
2,18515,93
2,18516,93
3,18517,93
8,18518,93
7,18519,93
2,18520,93
6,18521,93
1,18522,93
3,18523,93
7,18524,93
2,18525,93
6,18526,93
9,18527,93
7,18528,93
2,18529,93
6,18530,93
2,18531,93
3,18532,93
3,18533,93
6,18534,93
3,18535,93
3,18536,93
3,18537,93
7,18538,93
7,18539,93
6,18540,93
8,18541,93
1,18542,93
3,18543,90
2,18544,90
2,18545,90
12,18546,90
8,18547,90
12,18548,90
0,18549,90
2,18550,90
0,18551,90
12,18552,90
2,18553,90
1,18554,90
12,18555,90
0,18556,90
8,18557,90
0,18558,90
0,18559,90
7,18560,90
5,18561,90
7,18562,90
2,18563,90
2,18564,90
2,18565,90
12,18566,90
12,18567,90
6,18568,90
2,18569,90
5,18570,91
2,18571,91
2,18572,91
6,18573,91
10,18574,91
1,18575,91
7,18576,91
1,18577,91
6,18578,91
2,18579,91
3,18580,91
3,18581,91
12,18582,91
10,18583,91
2,18584,91
3,18585,91
12,18586,91
6,18587,91
10,18588,91
10,18589,91
2,18590,91
1,18591,90
1,18592,90
3,18593,90
1,18594,90
1,18595,90
1,18596,90
5,18597,90
1,18598,90
5,18599,90
3,18600,90
3,18601,90
1,18602,90
2,18603,90
8,18604,90
1,18605,90
2,18606,90
9,18607,90
1,18608,90
6,18609,90
3,18610,90
6,18611,90
1,18612,90
8,18613,90
1,18614,90
9,18615,90
1,18616,90
6,18617,90
1,18618,90
1,18619,90
2,18620,90
3,18621,91
3,18622,91
3,18623,91
9,18624,91
2,18625,91
8,18626,91
8,18627,91
1,18628,91
2,18629,91
7,18630,91
7,18631,91
1,18632,91
5,18633,91
2,18634,91
8,18635,91
5,18636,91
5,18637,91
12,18638,91
9,18639,91
8,18640,91
12,18641,91
2,18642,91
5,18643,91
5,18644,91
3,18645,91
3,18646,91
3,18647,91
3,18648,91
2,18649,92
6,18650,92
1,18651,92
2,18652,92
6,18653,92
3,18654,92
1,18655,92
2,18656,92
3,18657,92
2,18658,92
10,18659,92
9,18660,92
9,18661,92
2,18662,92
3,18663,92
9,18664,92
3,18665,92
2,18666,92
3,18667,92
6,18668,92
10,18669,91
11,18670,91
1,18671,91
6,18672,91
10,18673,91
3,18674,91
10,18675,91
6,18676,91
5,18677,99
2,18678,98
6,18679,97
5,18680,97
5,18681,96
3,18682,96
5,18683,96
3,18684,96
3,18685,96
8,18686,96
10,18687,96
3,18688,95
3,18689,95
10,18690,95
9,18691,91
7,18692,91
2,18693,91
3,18694,91
3,18695,91
2,18696,91
8,18697,91
9,18698,91
11,18699,91
9,18700,91
3,18701,91
2,18702,91
9,18703,91
8,18704,91
4,18705,91
7,18706,91
7,18707,91
9,18708,91
9,18709,91
9,18710,91
10,18711,91
3,18712,91
5,18713,91
3,18714,91
5,18715,91
2,18716,90
2,18717,90
3,18718,90
3,18719,90
1,18720,90
1,18721,90
8,18722,90
7,18723,90
2,18724,90
6,18725,90
1,18726,90
3,18727,90
6,18728,90
6,18729,90
10,18730,90
8,18731,90
3,18732,90
1,18733,90
3,18734,90
15,18735,90
4,18736,90
2,18737,90
11,18738,90
9,18739,90
3,18740,90
6,18741,90
2,18742,90
1,18743,90
6,18744,90
2,18745,90
1,18746,90
2,18747,90
9,18748,90
3,18749,90
2,18750,90
2,18751,90
9,18752,90
1,18753,90
1,18754,90
5,18755,90
8,18756,90
2,18757,90
6,18758,90
9,18759,90
10,18760,90
3,18761,90
6,18762,90
2,18763,90
5,18764,90
2,18765,90
8,18766,90
2,18767,90
6,18768,90
2,18769,90
1,18770,90
5,18771,90
2,18772,90
0,18773,90
5,18774,90
12,18775,90
6,18776,90
3,18777,90
2,18778,90
0,18779,90
10,18780,90
0,18781,90
7,18782,90
1,18783,90
7,18784,90
2,18785,90
12,18786,90
9,18787,91
2,18788,91
8,18789,91
7,18790,91
3,18791,91
1,18792,91
3,18793,91
3,18794,91
7,18795,91
3,18796,91
9,18797,91
1,18798,91
3,18799,91
2,18800,91
2,18801,91
6,18802,90
6,18803,90
1,18804,90
8,18805,90
2,18806,90
2,18807,90
9,18808,90
8,18809,90
5,18810,90
2,18811,90
3,18812,90
2,18813,90
9,18814,90
9,18815,90
9,18816,90
8,18817,90
12,18818,90
2,18819,90
1,18820,90
1,18821,90
3,18822,90
3,18823,90
3,18824,90
3,18825,90
3,18826,90
3,18827,90
3,18828,90
1,18829,90
2,18830,91
2,18831,91
2,18832,91
2,18833,91
7,18834,91
7,18835,91
6,18836,91
9,18837,91
2,18838,91
6,18839,91
9,18840,91
3,18841,91
6,18842,91
1,18843,91
3,18844,91
7,18845,91
2,18846,91
3,18847,91
9,18848,91
8,18849,91
1,18850,91
1,18851,91
1,18852,91
3,18853,91
1,18854,91
3,18855,91
3,18856,91
7,18857,91
0,18858,90
7,18859,90
10,18860,90
1,18861,90
8,18862,90
12,18863,90
0,18864,90
8,18865,90
8,18866,90
2,18867,90
3,18868,90
12,18869,90
1,18870,90
7,18871,90
1,18872,90
1,18873,90
1,18874,90
2,18875,90
7,18876,90
7,18877,93
8,18878,93
10,18879,93
9,18880,93
3,18881,93
3,18882,93
8,18883,93
1,18884,93
1,18885,93
6,18886,93
2,18887,93
1,18888,93
6,18889,93
3,18890,93
3,18891,93
7,18892,93
6,18893,93
3,18894,93
6,18895,93
8,18896,93
7,18897,93
3,18898,93
1,18899,93
6,18900,93
9,18901,93
8,18902,92
8,18903,92
9,18904,92
9,18905,92
4,18906,92
11,18907,92
3,18908,92
3,18909,92
8,18910,92
5,18911,92
9,18912,92
9,18913,92
2,18914,92
4,18915,92
9,18916,92
5,18917,92
3,18918,92
8,18919,92
6,18920,92
2,18921,92
2,18922,92
3,18923,92
2,18924,92
6,18925,92
3,18926,90
2,18927,90
2,18928,90
9,18929,90
3,18930,90
8,18931,90
1,18932,90
9,18933,90
4,18934,90
10,18935,90
10,18936,90
9,18937,90
6,18938,90
6,18939,90
1,18940,90
1,18941,90
9,18942,90
8,18943,90
6,18944,90
3,18945,90
1,18946,90
2,18947,90
5,18948,90
9,18949,90
4,18950,90
4,18951,90
3,18952,90
12,18953,92
2,18954,92
8,18955,92
2,18956,91
2,18957,91
2,18958,91
8,18959,91
6,18960,91
1,18961,91
6,18962,91
1,18963,91
9,18964,91
3,18965,91
6,18966,91
12,18967,91
5,18968,91
2,18969,91
10,18970,91
2,18971,91
10,18972,91
2,18973,91
2,18974,91
6,18975,91
6,18976,91
12,18977,91
3,18978,91
9,18979,90
5,18980,90
10,18981,90
2,18982,90
3,18983,90
9,18984,90
10,18985,90
6,18986,90
9,18987,90
9,18988,90
3,18989,90
9,18990,90
9,18991,90
10,18992,90
9,18993,90
5,18994,90
5,18995,90
5,18996,90
8,18997,90
9,18998,90
3,18999,93
1,19000,93
1,19001,93
1,19002,93
2,19003,93
3,19004,93
1,19005,93
2,19006,93
3,19007,92
3,19008,92
1,19009,92
1,19010,92
1,19011,92
2,19012,92
9,19013,92
9,19014,92
1,19015,92
2,19016,92
3,19017,92
2,19018,92
9,19019,94
8,19020,94
5,19021,93
8,19022,93
8,19023,93
2,19024,93
2,19025,93
6,19026,93
9,19027,93
1,19028,93
2,19029,93
6,19030,93
2,19031,93
2,19032,93
2,19033,93
9,19034,93
9,19035,93
8,19036,93
5,19037,93
7,19038,93
2,19039,93
9,19040,93
7,19041,93
6,19042,93
2,19043,93
6,19044,93
6,19045,93
6,19046,93
6,19047,93
2,19048,93
2,19049,90
3,19050,90
8,19051,90
3,19052,90
3,19053,90
3,19054,90
6,19055,90
6,19056,90
5,19057,90
6,19058,90
2,19059,90
2,19060,90
3,19061,90
3,19062,90
3,19063,90
3,19064,90
3,19065,90
3,19066,90
3,19067,90
3,19068,90
12,19069,90
10,19070,90
2,19071,90
12,19072,90
12,19073,90
6,19074,90
12,19075,90
12,19076,90
2,19077,90
14,19078,90
8,19079,90
3,19080,90
3,19081,90
3,19082,90
3,19083,90
3,19084,90
3,19085,90
3,19086,90
3,19087,90
9,19088,90
10,19089,90
2,19090,90
0,19091,90
0,19092,90
1,19093,90
5,19094,90
1,19095,90
1,19096,90
5,19097,90
0,19098,91
2,19099,91
4,19100,91
6,19101,91
4,19102,91
5,19103,91
1,19104,91
7,19105,91
0,19106,91
12,19107,91
1,19108,91
6,19109,91
8,19110,91
12,19111,91
12,19112,91
7,19113,91
12,19114,91
6,19115,91
3,19116,91
3,19117,91
3,19118,91
0,19119,91
5,19120,91
12,19121,91
1,19122,91
12,19123,91
5,19124,91
2,19125,91
3,19126,91
1,19127,92
2,19128,92
3,19129,92
8,19130,92
5,19131,92
5,19132,92
1,19133,92
5,19134,92
1,19135,92
3,19136,92
3,19137,92
3,19138,92
2,19139,92
6,19140,92
1,19141,92
3,19142,92
6,19143,92
3,19144,92
3,19145,92
12,19146,92
1,19147,92
2,19148,92
6,19149,92
6,19150,92
1,19151,92
2,19152,92
6,19153,92
1,19154,91
9,19155,91
1,19156,91
3,19157,91
9,19158,91
9,19159,91
5,19160,91
9,19161,91
5,19162,90
3,19163,90
6,19164,90
9,19165,90
5,19166,90
2,19167,90
9,19168,90
8,19169,90
8,19170,90
9,19171,90
2,19172,90
5,19173,90
2,19174,93
2,19175,93
9,19176,93
1,19177,93
6,19178,93
2,19179,93
5,19180,92
1,19181,92
9,19182,92
6,19183,92
1,19184,92
10,19185,92
9,19186,92
9,19187,92
2,19188,92
9,19189,92
5,19190,92
6,19191,92
1,19192,92
2,19193,92
1,19194,91
9,19195,91
9,19196,91
2,19197,91
2,19198,91
10,19199,91
6,19200,91
1,19201,91
1,19202,91
3,19203,91
3,19204,91
8,19205,91
2,19206,91
6,19207,91
3,19208,100
3,19209,98
2,19210,97
6,19211,97
2,19212,96
3,19213,96
2,19214,96
3,19215,96
3,19216,96
6,19217,96
10,19218,96
2,19219,95
3,19220,95
6,19221,95
2,19222,95
2,19223,95
10,19224,95
5,19225,95
7,19226,91
2,19227,91
2,19228,91
6,19229,91
1,19230,91
3,19231,91
6,19232,91
10,19233,91
8,19234,91
8,19235,91
3,19236,91
8,19237,91
12,19238,91
12,19239,91
12,19240,91
6,19241,91
8,19242,91
3,19243,91
3,19244,91
6,19245,91
10,19246,91
6,19247,91
12,19248,91
3,19249,91
3,19250,91
3,19251,91
6,19252,91
9,19253,92
6,19254,92
6,19255,92
0,19256,92
0,19257,92
5,19258,92
9,19259,92
6,19260,92
7,19261,92
6,19262,92
7,19263,92
0,19264,92
3,19265,92
2,19266,92
10,19267,92
8,19268,92
5,19269,92
0,19270,92
0,19271,92
9,19272,92
9,19273,92
3,19274,92
2,19275,92
3,19276,92
0,19277,92
0,19278,92
0,19279,92
9,19280,92
3,19281,92
3,19282,92
3,19283,92
2,19284,92
3,19285,92
10,19286,92
1,19287,92
1,19288,92
9,19289,92
6,19290,92
6,19291,92
9,19292,92
3,19293,92
8,19294,92
3,19295,92
5,19296,92
10,19297,92
6,19298,92
3,19299,92
3,19300,92
3,19301,92
3,19302,92
3,19303,92
2,19304,92
2,19305,92
2,19306,92
3,19307,93
2,19308,93
9,19309,93
6,19310,93
6,19311,93
3,19312,93
6,19313,93
6,19314,93
10,19315,93
6,19316,93
2,19317,93
3,19318,93
3,19319,93
3,19320,93
2,19321,93
6,19322,93
3,19323,93
3,19324,93
3,19325,93
2,19326,93
5,19327,93
2,19328,93
3,19329,93
3,19330,93
3,19331,93
2,19332,91
12,19333,91
6,19334,91
2,19335,91
2,19336,91
12,19337,91
2,19338,91
6,19339,91
3,19340,91
3,19341,91
12,19342,91
0,19343,91
12,19344,91
10,19345,91
0,19346,91
0,19347,91
0,19348,91
2,19349,91
12,19350,91
12,19351,91
12,19352,91
6,19353,91
2,19354,91
12,19355,91
5,19356,92
3,19357,91
5,19358,91
1,19359,91
9,19360,91
6,19361,91
1,19362,91
1,19363,91
2,19364,91
2,19365,91
10,19366,91
0,19367,91
2,19368,91
9,19369,91
10,19370,91
2,19371,91
8,19372,91
6,19373,91
10,19374,91
8,19375,91
9,19376,91
8,19377,91
0,19378,91
6,19379,91
9,19380,91
12,19381,91
9,19382,91
10,19383,91
2,19384,91
6,19385,91
9,19386,91
6,19387,91
3,19388,91
3,19389,91
2,19390,91
6,19391,91
7,19392,91
2,19393,91
7,19394,91
6,19395,91
2,19396,91
11,19397,91
11,19398,91
5,19399,91
10,19400,91
8,19401,91
3,19402,91
3,19403,91
9,19404,91
9,19405,91
3,19406,91
3,19407,91
1,19408,91
2,19409,91
0,19410,93
7,19411,93
2,19412,93
5,19413,93
8,19414,93
6,19415,93
9,19416,93
0,19417,93
0,19418,93
0,19419,93
2,19420,93
3,19421,93
2,19422,93
0,19423,93
2,19424,93
6,19425,93
2,19426,93
9,19427,93
10,19428,93
6,19429,93
0,19430,93
0,19431,93
7,19432,93
7,19433,93
6,19434,93
3,19435,93
2,19436,93
0,19437,93
3,19438,91
3,19439,91
1,19440,91
7,19441,90
9,19442,90
3,19443,90
3,19444,90
2,19445,90
9,19446,90
1,19447,90
5,19448,90
2,19449,90
9,19450,90
5,19451,90
7,19452,90
9,19453,90
8,19454,90
10,19455,90
12,19456,90
5,19457,90
9,19458,90
7,19459,90
9,19460,90
2,19461,91
3,19462,91
2,19463,91
5,19464,91
3,19465,91
6,19466,91
2,19467,91
3,19468,91
12,19469,91
12,19470,91
12,19471,91
6,19472,91
12,19473,91
8,19474,91
3,19475,91
3,19476,91
8,19477,91
9,19478,91
9,19479,91
2,19480,91
10,19481,92
3,19482,92
1,19483,92
1,19484,92
2,19485,92
3,19486,92
2,19487,92
3,19488,92
9,19489,92
8,19490,92
3,19491,92
3,19492,92
2,19493,92
9,19494,92
2,19495,92
6,19496,92
3,19497,92
9,19498,92
3,19499,92
9,19500,92
2,19501,92
3,19502,92
1,19503,92
2,19504,92
1,19505,92
2,19506,92
5,19507,92
8,19508,94
8,19509,94
6,19510,94
2,19511,94
2,19512,94
2,19513,94
9,19514,94
9,19515,94
2,19516,94
3,19517,94
2,19518,94
3,19519,94
9,19520,94
2,19521,94
1,19522,93
3,19523,91
10,19524,90
2,19525,90
3,19526,90
2,19527,90
3,19528,90
9,19529,90
9,19530,90
6,19531,90
2,19532,90
9,19533,90
8,19534,90
3,19535,90
3,19536,90
1,19537,90
2,19538,90
0,19539,91
2,19540,91
12,19541,91
9,19542,91
0,19543,91
3,19544,91
1,19545,91
7,19546,91
2,19547,91
8,19548,91
1,19549,91
3,19550,91
3,19551,91
3,19552,91
1,19553,91
3,19554,91
3,19555,91
10,19556,91
0,19557,91
0,19558,91
6,19559,91
10,19560,91
0,19561,91
8,19562,91
1,19563,91
2,19564,91
6,19565,94
2,19566,94
2,19567,94
3,19568,94
6,19569,94
6,19570,94
2,19571,94
1,19572,94
6,19573,94
6,19574,94
3,19575,94
1,19576,94
2,19577,94
2,19578,94
2,19579,94
2,19580,94
1,19581,94
2,19582,94
8,19583,94
18,19584,90
6,19585,90
3,19586,90
6,19587,90
16,19588,90
6,19589,90
5,19590,90
5,19591,90
6,19592,90
10,19593,90
2,19594,90
12,19595,90
6,19596,90
2,19597,90
3,19598,90
1,19599,90
2,19600,90
3,19601,90
10,19602,90
3,19603,90
3,19604,90
3,19605,90
3,19606,90
3,19607,90
3,19608,90
3,19609,90
3,19610,90
2,19611,94
1,19612,94
1,19613,94
2,19614,94
2,19615,94
3,19616,94
2,19617,94
1,19618,94
1,19619,93
3,19620,93
1,19621,93
2,19622,93
8,19623,93
1,19624,93
6,19625,93
1,19626,92
2,19627,92
10,19628,92
2,19629,92
6,19630,92
10,19631,92
2,19632,92
2,19633,92
0,19634,92
2,19635,92
2,19636,92
0,19637,92
0,19638,92
2,19639,92
6,19640,92
6,19641,92
0,19642,92
3,19643,92
12,19644,92
12,19645,92
0,19646,92
2,19647,92
2,19648,92
2,19649,92
2,19650,92
2,19651,92
5,19652,92
2,19653,94
2,19654,94
5,19655,93
5,19656,93
9,19657,93
6,19658,93
8,19659,93
9,19660,93
2,19661,93
6,19662,93
2,19663,93
8,19664,93
9,19665,93
9,19666,93
9,19667,93
2,19668,93
1,19669,93
2,19670,93
1,19671,93
